"sup_cod_id","wk_type","pdn_date","pdn_unit_price","pdn_quantity","pdn_amount_paid","pdn_total_amount","pdn_num_week","pdn_year","pdn_month","pdn_day"
SUP0010004,Productor,"2023-03-28",0.55,"54",0,29.700000000000003,13,2023,3,28
SUP0020009,Productor,"2023-03-28",0.55,"120",0,66.0,13,2023,3,28
SUP0040040,Transporte,"2023-03-28",0.05,"174",0,8.700000000000001,13,2023,3,28
SUP0050100,Productor,"2023-03-28",0.58,"174",0,100.91999999999999,13,2023,3,28
SUP0060101,Transporte,"2023-03-28",0.05,"174",0,8.700000000000001,13,2023,3,28
SUP0070043,Productor,"2023-03-28",0.55,"50",0,27.500000000000004,13,2023,3,28
SUP0080045,Productor,"2023-03-28",0.55,"40",0,22.0,13,2023,3,28
SUP0090081,Productor,"2023-03-28",0.55,"68",0,37.400000000000006,13,2023,3,28
SUP0100080,Productor,"2023-03-28",0.55,"21",0,11.55,13,2023,3,28
SUP0110083,Productor,"2023-03-28",0.65,"261",0,169.65,13,2023,3,28
SUP0120053,Productor,"2023-03-28",0.58,"160",0,92.8,13,2023,3,28
SUP0160103,Transporte,"2023-03-28",0.05,"639",0,31.950000000000003,13,2023,3,28
SUP0010004,Productor,"2023-03-29",0.55,"59",0,32.45,13,2023,3,29
SUP0020009,Productor,"2023-03-29",0.55,"120",0,66.0,13,2023,3,29
SUP0040040,Transporte,"2023-03-29",0.05,"179",0,8.950000000000001,13,2023,3,29
SUP0050100,Productor,"2023-03-29",0.58,"200",0,115.99999999999999,13,2023,3,29
SUP0060101,Transporte,"2023-03-29",0.05,"200",0,10.0,13,2023,3,29
SUP0070043,Productor,"2023-03-29",0.55,"60",0,33.0,13,2023,3,29
SUP0080045,Productor,"2023-03-29",0.55,"38",0,20.900000000000002,13,2023,3,29
SUP0090081,Productor,"2023-03-29",0.55,"63",0,34.650000000000006,13,2023,3,29
SUP0100080,Productor,"2023-03-29",0.55,"22",0,12.100000000000001,13,2023,3,29
SUP0110083,Productor,"2023-03-29",0.65,"261",0,169.65,13,2023,3,29
SUP0120053,Productor,"2023-03-29",0.58,"158",0,91.64,13,2023,3,29
SUP0160103,Transporte,"2023-03-29",0.05,"642",0,32.1,13,2023,3,29
SUP0170068,Productor,"2023-03-29",0.65,"640",0,416.0,13,2023,3,29
SUP0230091,Productor,"2023-03-29",2.25,"12",0,27.0,13,2023,3,29
SUP0010004,Productor,"2023-03-30",0.55,"36",0,19.8,13,2023,3,30
SUP0020009,Productor,"2023-03-30",0.55,"120",0,66.0,13,2023,3,30
SUP0040040,Transporte,"2023-03-30",0.05,"156",0,7.800000000000001,13,2023,3,30
SUP0050100,Productor,"2023-03-30",0.58,"190",0,110.19999999999999,13,2023,3,30
SUP0060101,Transporte,"2023-03-30",0.05,"190",0,9.5,13,2023,3,30
SUP0070043,Productor,"2023-03-30",0.55,"59",0,32.45,13,2023,3,30
SUP0080045,Productor,"2023-03-30",0.55,"37",0,20.35,13,2023,3,30
SUP0090081,Productor,"2023-03-30",0.55,"57",0,31.35,13,2023,3,30
SUP0100080,Productor,"2023-03-30",0.55,"18",0,9.9,13,2023,3,30
SUP0110083,Productor,"2023-03-30",0.65,"265",0,172.25,13,2023,3,30
SUP0120053,Productor,"2023-03-30",0.58,"160",0,92.8,13,2023,3,30
SUP0160103,Transporte,"2023-03-30",0.05,"636",0,31.8,13,2023,3,30
SUP0010004,Productor,"2023-03-31",0.55,"54",0,29.700000000000003,13,2023,3,31
SUP0020009,Productor,"2023-03-31",0.55,"120",0,66.0,13,2023,3,31
SUP0040040,Transporte,"2023-03-31",0.05,"174",0,8.700000000000001,13,2023,3,31
SUP0050100,Productor,"2023-03-31",0.58,"183",0,106.13999999999999,13,2023,3,31
SUP0060101,Transporte,"2023-03-31",0.05,"183",0,9.15,13,2023,3,31
SUP0070043,Productor,"2023-03-31",0.55,"54",0,29.700000000000003,13,2023,3,31
SUP0080045,Productor,"2023-03-31",0.55,"40",0,22.0,13,2023,3,31
SUP0090081,Productor,"2023-03-31",0.55,"64",0,35.2,13,2023,3,31
SUP0100080,Productor,"2023-03-31",0.55,"18",0,9.9,13,2023,3,31
SUP0110083,Productor,"2023-03-31",0.65,"285",0,185.25,13,2023,3,31
SUP0120053,Productor,"2023-03-31",0.58,"165",0,95.69999999999999,13,2023,3,31
SUP0160103,Transporte,"2023-03-31",0.05,"660",0,33.0,13,2023,3,31
SUP0170068,Productor,"2023-03-31",0.65,"655",0,425.75,13,2023,3,31
SUP0010004,Productor,"2023-04-01",0.55,"57",0,31.35,13,2023,4,1
SUP0020009,Productor,"2023-04-01",0.55,"120",0,66.0,13,2023,4,1
SUP0040040,Transporte,"2023-04-01",0.05,"177",0,8.85,13,2023,4,1
SUP0050100,Productor,"2023-04-01",0.58,"191",0,110.77999999999999,13,2023,4,1
SUP0060101,Transporte,"2023-04-01",0.05,"191",0,9.55,13,2023,4,1
SUP0070043,Productor,"2023-04-01",0.55,"54",0,29.700000000000003,13,2023,4,1
SUP0080045,Productor,"2023-04-01",0.55,"40",0,22.0,13,2023,4,1
SUP0090081,Productor,"2023-04-01",0.55,"64",0,35.2,13,2023,4,1
SUP0100080,Productor,"2023-04-01",0.55,"23",0,12.65,13,2023,4,1
SUP0110083,Productor,"2023-04-01",0.65,"265",0,172.25,13,2023,4,1
SUP0120053,Productor,"2023-04-01",0.58,"162",0,93.96,13,2023,4,1
SUP0160103,Transporte,"2023-04-01",0.05,"646",0,32.300000000000004,13,2023,4,1
SUP0170068,Productor,"2023-04-01",0.65,"335",0,217.75,13,2023,4,1
SUP0230091,Productor,"2023-04-01",2.25,"48",0,108.0,13,2023,4,1
SUP0010004,Productor,"2023-04-02",0.55,"67",0,36.85,13,2023,4,2
SUP0020009,Productor,"2023-04-02",0.55,"120",0,66.0,13,2023,4,2
SUP0040040,Transporte,"2023-04-02",0.05,"187",0,9.35,13,2023,4,2
SUP0050100,Productor,"2023-04-02",0.58,"210",0,121.8,13,2023,4,2
SUP0060101,Transporte,"2023-04-02",0.05,"210",0,10.5,13,2023,4,2
SUP0070043,Productor,"2023-04-02",0.55,"40",0,22.0,13,2023,4,2
SUP0080045,Productor,"2023-04-02",0.55,"40",0,22.0,13,2023,4,2
SUP0090081,Productor,"2023-04-02",0.55,"65",0,35.75,13,2023,4,2
SUP0100080,Productor,"2023-04-02",0.55,"23",0,12.65,13,2023,4,2
SUP0110083,Productor,"2023-04-02",0.65,"287",0,186.55,13,2023,4,2
SUP0120053,Productor,"2023-04-02",0.58,"162",0,93.96,13,2023,4,2
SUP0160103,Transporte,"2023-04-02",0.05,"650",0,32.5,13,2023,4,2
SUP0010004,Productor,"2023-04-03",0.55,"40",0,22.0,14,2023,4,3
SUP0020009,Productor,"2023-04-03",0.55,"120",0,66.0,14,2023,4,3
SUP0040040,Transporte,"2023-04-03",0.05,"160",0,8.0,14,2023,4,3
SUP0050100,Productor,"2023-04-03",0.58,"189",0,109.61999999999999,14,2023,4,3
SUP0060101,Transporte,"2023-04-03",0.05,"189",0,9.450000000000001,14,2023,4,3
SUP0070043,Productor,"2023-04-03",0.55,"49",0,26.950000000000003,14,2023,4,3
SUP0080045,Productor,"2023-04-03",0.55,"40",0,22.0,14,2023,4,3
SUP0090081,Productor,"2023-04-03",0.55,"63",0,34.650000000000006,14,2023,4,3
SUP0100080,Productor,"2023-04-03",0.55,"13",0,7.15,14,2023,4,3
SUP0110083,Productor,"2023-04-03",0.65,"287",0,186.55,14,2023,4,3
SUP0120053,Productor,"2023-04-03",0.58,"158",0,91.64,14,2023,4,3
SUP0160103,Transporte,"2023-04-03",0.05,"650",0,32.5,14,2023,4,3
SUP0170068,Productor,"2023-04-03",0.65,"654",0,425.1,14,2023,4,3
SUP0010004,Productor,"2023-04-04",0.55,"40",0,22.0,14,2023,4,4
SUP0020009,Productor,"2023-04-04",0.55,"120",0,66.0,14,2023,4,4
SUP0040040,Transporte,"2023-04-04",0.05,"160",0,8.0,14,2023,4,4
SUP0050100,Productor,"2023-04-04",0.58,"187",0,108.46,14,2023,4,4
SUP0060101,Transporte,"2023-04-04",0.05,"187",0,9.35,14,2023,4,4
SUP0070043,Productor,"2023-04-04",0.55,"51",0,28.05,14,2023,4,4
SUP0080045,Productor,"2023-04-04",0.55,"37",0,20.35,14,2023,4,4
SUP0090081,Productor,"2023-04-04",0.55,"58",0,31.900000000000002,14,2023,4,4
SUP0100080,Productor,"2023-04-04",0.55,"24",0,13.200000000000001,14,2023,4,4
SUP0110083,Productor,"2023-04-04",0.65,"275",0,178.75,14,2023,4,4
SUP0120053,Productor,"2023-04-04",0.58,"155",0,89.89999999999999,14,2023,4,4
SUP0160103,Transporte,"2023-04-04",0.05,"630",0,31.5,14,2023,4,4
SUP0010004,Productor,"2023-04-05",0.55,"40",0,22.0,14,2023,4,5
SUP0020009,Productor,"2023-04-05",0.55,"120",0,66.0,14,2023,4,5
SUP0040040,Transporte,"2023-04-05",0.05,"160",0,8.0,14,2023,4,5
SUP0050100,Productor,"2023-04-05",0.58,"185",0,107.3,14,2023,4,5
SUP0060101,Transporte,"2023-04-05",0.05,"185",0,9.25,14,2023,4,5
SUP0070043,Productor,"2023-04-05",0.55,"53",0,29.150000000000002,14,2023,4,5
SUP0080045,Productor,"2023-04-05",0.55,"40",0,22.0,14,2023,4,5
SUP0090081,Productor,"2023-04-05",0.55,"64",0,35.2,14,2023,4,5
SUP0100080,Productor,"2023-04-05",0.55,"23",0,12.65,14,2023,4,5
SUP0110083,Productor,"2023-04-05",0.65,"276",0,179.4,14,2023,4,5
SUP0120053,Productor,"2023-04-05",0.58,"145",0,84.1,14,2023,4,5
SUP0160103,Transporte,"2023-04-05",0.05,"639",0,31.950000000000003,14,2023,4,5
SUP0170068,Productor,"2023-04-05",0.65,"682",0,443.3,14,2023,4,5
SUP0230091,Productor,"2023-04-05",2.25,"40",0,90.0,14,2023,4,5
SUP0010004,Productor,"2023-04-06",0.55,"40",0,22.0,14,2023,4,6
SUP0020009,Productor,"2023-04-06",0.55,"120",0,66.0,14,2023,4,6
SUP0040040,Transporte,"2023-04-06",0.05,"160",0,8.0,14,2023,4,6
SUP0050100,Productor,"2023-04-06",0.58,"194",0,112.52,14,2023,4,6
SUP0060101,Transporte,"2023-04-06",0.05,"194",0,9.700000000000001,14,2023,4,6
SUP0070043,Productor,"2023-04-06",0.55,"55",0,30.250000000000004,14,2023,4,6
SUP0080045,Productor,"2023-04-06",0.55,"38",0,20.900000000000002,14,2023,4,6
SUP0090081,Productor,"2023-04-06",0.55,"61",0,33.550000000000004,14,2023,4,6
SUP0100080,Productor,"2023-04-06",0.55,"29",0,15.950000000000001,14,2023,4,6
SUP0110083,Productor,"2023-04-06",0.65,"267",0,173.55,14,2023,4,6
SUP0120053,Productor,"2023-04-06",0.58,"142",0,82.36,14,2023,4,6
SUP0160103,Transporte,"2023-04-06",0.05,"632",0,31.6,14,2023,4,6
SUP0170068,Productor,"2023-04-06",0.65,"327",0,212.55,14,2023,4,6
SUP0010004,Productor,"2023-04-07",0.55,"39",0,21.450000000000003,14,2023,4,7
SUP0020009,Productor,"2023-04-07",0.55,"120",0,66.0,14,2023,4,7
SUP0040040,Transporte,"2023-04-07",0.05,"159",0,7.95,14,2023,4,7
SUP0050100,Productor,"2023-04-07",0.58,"191",0,110.77999999999999,14,2023,4,7
SUP0060101,Transporte,"2023-04-07",0.05,"191",0,9.55,14,2023,4,7
SUP0070043,Productor,"2023-04-07",0.55,"30",0,16.5,14,2023,4,7
SUP0080045,Productor,"2023-04-07",0.55,"36",0,19.8,14,2023,4,7
SUP0090081,Productor,"2023-04-07",0.55,"57",0,31.35,14,2023,4,7
SUP0100080,Productor,"2023-04-07",0.55,"29",0,15.950000000000001,14,2023,4,7
SUP0110083,Productor,"2023-04-07",0.65,"259",0,168.35,14,2023,4,7
SUP0120053,Productor,"2023-04-07",0.58,"139",0,80.61999999999999,14,2023,4,7
SUP0160103,Transporte,"2023-04-07",0.05,"589",0,29.450000000000003,14,2023,4,7
SUP0010004,Productor,"2023-04-08",0.55,"38",0,20.900000000000002,14,2023,4,8
SUP0020009,Productor,"2023-04-08",0.55,"120",0,66.0,14,2023,4,8
SUP0040040,Transporte,"2023-04-08",0.05,"158",0,7.9,14,2023,4,8
SUP0050100,Productor,"2023-04-08",0.58,"197",0,114.25999999999999,14,2023,4,8
SUP0060101,Transporte,"2023-04-08",0.05,"197",0,9.850000000000001,14,2023,4,8
SUP0070043,Productor,"2023-04-08",0.55,"57",0,31.35,14,2023,4,8
SUP0080045,Productor,"2023-04-08",0.55,"32",0,17.6,14,2023,4,8
SUP0090081,Productor,"2023-04-08",0.55,"57",0,31.35,14,2023,4,8
SUP0100080,Productor,"2023-04-08",0.55,"27",0,14.850000000000001,14,2023,4,8
SUP0110083,Productor,"2023-04-08",0.65,"278",0,180.70000000000002,14,2023,4,8
SUP0120053,Productor,"2023-04-08",0.58,"142",0,82.36,14,2023,4,8
SUP0160103,Transporte,"2023-04-08",0.05,"631",0,31.55,14,2023,4,8
SUP0230091,Productor,"2023-04-08",2.25,"40",0,90.0,14,2023,4,8
SUP0010004,Productor,"2023-04-09",0.55,"70",0,38.5,14,2023,4,9
SUP0020009,Productor,"2023-04-09",0.55,"120",0,66.0,14,2023,4,9
SUP0040040,Transporte,"2023-04-09",0.05,"190",0,9.5,14,2023,4,9
SUP0050100,Productor,"2023-04-09",0.58,"207",0,120.05999999999999,14,2023,4,9
SUP0060101,Transporte,"2023-04-09",0.05,"207",0,10.350000000000001,14,2023,4,9
SUP0070043,Productor,"2023-04-09",0.55,"50",0,27.500000000000004,14,2023,4,9
SUP0080045,Productor,"2023-04-09",0.55,"36",0,19.8,14,2023,4,9
SUP0090081,Productor,"2023-04-09",0.55,"60",0,33.0,14,2023,4,9
SUP0100080,Productor,"2023-04-09",0.55,"30",0,16.5,14,2023,4,9
SUP0110083,Productor,"2023-04-09",0.65,"285",0,185.25,14,2023,4,9
SUP0120053,Productor,"2023-04-09",0.58,"145",0,84.1,14,2023,4,9
SUP0160103,Transporte,"2023-04-09",0.05,"644",0,32.2,14,2023,4,9
SUP0170068,Productor,"2023-04-09",0.65,"1016",0,660.4,14,2023,4,9
SUP0200104,Productor,"2023-04-09",0.58,"156",0,90.47999999999999,14,2023,4,9
SUP0210104,Transporte,"2023-04-09",0.05,"156",0,7.800000000000001,14,2023,4,9
SUP0010004,Productor,"2023-04-10",0.55,"58",0,31.900000000000002,15,2023,4,10
SUP0020009,Productor,"2023-04-10",0.55,"120",0,66.0,15,2023,4,10
SUP0040040,Transporte,"2023-04-10",0.05,"178",0,8.9,15,2023,4,10
SUP0050100,Productor,"2023-04-10",0.58,"208",0,120.63999999999999,15,2023,4,10
SUP0060101,Transporte,"2023-04-10",0.05,"208",0,10.4,15,2023,4,10
SUP0070043,Productor,"2023-04-10",0.55,"51",0,28.05,15,2023,4,10
SUP0080045,Productor,"2023-04-10",0.55,"38",0,20.900000000000002,15,2023,4,10
SUP0090081,Productor,"2023-04-10",0.55,"67",0,36.85,15,2023,4,10
SUP0100080,Productor,"2023-04-10",0.55,"32",0,17.6,15,2023,4,10
SUP0110083,Productor,"2023-04-10",0.65,"285",0,185.25,15,2023,4,10
SUP0120053,Productor,"2023-04-10",0.58,"142",0,82.36,15,2023,4,10
SUP0160103,Transporte,"2023-04-10",0.05,"652",0,32.6,15,2023,4,10
SUP0170068,Productor,"2023-04-10",0.65,"335",0,217.75,15,2023,4,10
SUP0200104,Productor,"2023-04-10",0.58,"122",0,70.75999999999999,15,2023,4,10
SUP0210104,Transporte,"2023-04-10",0.05,"122",0,6.1000000000000005,15,2023,4,10
SUP0010004,Productor,"2023-04-11",0.55,"37",0,20.35,15,2023,4,11
SUP0020009,Productor,"2023-04-11",0.55,"120",0,66.0,15,2023,4,11
SUP0040040,Transporte,"2023-04-11",0.05,"157",0,7.8500000000000005,15,2023,4,11
SUP0050100,Productor,"2023-04-11",0.58,"192",0,111.35999999999999,15,2023,4,11
SUP0060101,Transporte,"2023-04-11",0.05,"192",0,9.600000000000001,15,2023,4,11
SUP0070043,Productor,"2023-04-11",0.55,"55",0,30.250000000000004,15,2023,4,11
SUP0080045,Productor,"2023-04-11",0.55,"40",0,22.0,15,2023,4,11
SUP0090081,Productor,"2023-04-11",0.55,"57",0,31.35,15,2023,4,11
SUP0100080,Productor,"2023-04-11",0.55,"31",0,17.05,15,2023,4,11
SUP0110083,Productor,"2023-04-11",0.65,"287",0,186.55,15,2023,4,11
SUP0120053,Productor,"2023-04-11",0.58,"149",0,86.41999999999999,15,2023,4,11
SUP0160103,Transporte,"2023-04-11",0.05,"659",0,32.95,15,2023,4,11
SUP0200104,Productor,"2023-04-11",0.58,"123",0,71.33999999999999,15,2023,4,11
SUP0210104,Transporte,"2023-04-11",0.05,"123",0,6.15,15,2023,4,11
SUP0010004,Productor,"2023-04-12",0.55,"55",0,30.250000000000004,15,2023,4,12
SUP0020009,Productor,"2023-04-12",0.55,"120",0,66.0,15,2023,4,12
SUP0040040,Transporte,"2023-04-12",0.05,"175",0,8.75,15,2023,4,12
SUP0050100,Productor,"2023-04-12",0.58,"197",0,114.25999999999999,15,2023,4,12
SUP0060101,Transporte,"2023-04-12",0.05,"197",0,9.850000000000001,15,2023,4,12
SUP0070043,Productor,"2023-04-12",0.55,"50",0,27.500000000000004,15,2023,4,12
SUP0080045,Productor,"2023-04-12",0.55,"37",0,20.35,15,2023,4,12
SUP0090081,Productor,"2023-04-12",0.55,"66",0,36.300000000000004,15,2023,4,12
SUP0100080,Productor,"2023-04-12",0.55,"35",0,19.25,15,2023,4,12
SUP0110083,Productor,"2023-04-12",0.65,"287",0,186.55,15,2023,4,12
SUP0120053,Productor,"2023-04-12",0.58,"158",0,91.64,15,2023,4,12
SUP0160103,Transporte,"2023-04-12",0.05,"673",0,33.65,15,2023,4,12
SUP0170068,Productor,"2023-04-12",0.65,"682",0,443.3,15,2023,4,12
SUP0200104,Productor,"2023-04-12",0.58,"130",0,75.39999999999999,15,2023,4,12
SUP0210104,Transporte,"2023-04-12",0.05,"130",0,6.5,15,2023,4,12
SUP0010004,Productor,"2023-04-13",0.55,"38",0,20.900000000000002,15,2023,4,13
SUP0020009,Productor,"2023-04-13",0.55,"120",0,66.0,15,2023,4,13
SUP0040040,Transporte,"2023-04-13",0.05,"158",0,7.9,15,2023,4,13
SUP0050100,Productor,"2023-04-13",0.58,"200",0,115.99999999999999,15,2023,4,13
SUP0060101,Transporte,"2023-04-13",0.05,"200",0,10.0,15,2023,4,13
SUP0070043,Productor,"2023-04-13",0.55,"33",0,18.150000000000002,15,2023,4,13
SUP0080045,Productor,"2023-04-13",0.55,"39",0,21.450000000000003,15,2023,4,13
SUP0090081,Productor,"2023-04-13",0.55,"57",0,31.35,15,2023,4,13
SUP0100080,Productor,"2023-04-13",0.55,"34",0,18.700000000000003,15,2023,4,13
SUP0110083,Productor,"2023-04-13",0.65,"299",0,194.35,15,2023,4,13
SUP0120053,Productor,"2023-04-13",0.58,"156",0,90.47999999999999,15,2023,4,13
SUP0160103,Transporte,"2023-04-13",0.05,"657",0,32.85,15,2023,4,13
SUP0200104,Productor,"2023-04-13",0.58,"150",0,87.0,15,2023,4,13
SUP0210104,Transporte,"2023-04-13",0.05,"150",0,7.5,15,2023,4,13
SUP0230091,Productor,"2023-04-13",2.25,"60",0,135.0,15,2023,4,13
SUP0010004,Productor,"2023-04-14",0.55,"53",0,29.150000000000002,15,2023,4,14
SUP0020009,Productor,"2023-04-14",0.55,"120",0,66.0,15,2023,4,14
SUP0040040,Transporte,"2023-04-14",0.05,"173",0,8.65,15,2023,4,14
SUP0050100,Productor,"2023-04-14",0.58,"160",0,92.8,15,2023,4,14
SUP0060101,Transporte,"2023-04-14",0.05,"160",0,8.0,15,2023,4,14
SUP0070043,Productor,"2023-04-14",0.55,"53",0,29.150000000000002,15,2023,4,14
SUP0080045,Productor,"2023-04-14",0.55,"39",0,21.450000000000003,15,2023,4,14
SUP0090081,Productor,"2023-04-14",0.55,"65",0,35.75,15,2023,4,14
SUP0100080,Productor,"2023-04-14",0.55,"35",0,19.25,15,2023,4,14
SUP0110083,Productor,"2023-04-14",0.65,"285",0,185.25,15,2023,4,14
SUP0120053,Productor,"2023-04-14",0.58,"160",0,92.8,15,2023,4,14
SUP0160103,Transporte,"2023-04-14",0.05,"673",0,33.65,15,2023,4,14
SUP0170068,Productor,"2023-04-14",0.65,"668",0,434.2,15,2023,4,14
SUP0200104,Productor,"2023-04-14",0.58,"136",0,78.88,15,2023,4,14
SUP0210104,Transporte,"2023-04-14",0.05,"136",0,6.800000000000001,15,2023,4,14
SUP0010004,Productor,"2023-04-15",0.55,"60",0,33.0,15,2023,4,15
SUP0020009,Productor,"2023-04-15",0.55,"120",0,66.0,15,2023,4,15
SUP0040040,Transporte,"2023-04-15",0.05,"180",0,9.0,15,2023,4,15
SUP0050100,Productor,"2023-04-15",0.58,"185",0,107.3,15,2023,4,15
SUP0060101,Transporte,"2023-04-15",0.05,"185",0,9.25,15,2023,4,15
SUP0070043,Productor,"2023-04-15",0.55,"51",0,28.05,15,2023,4,15
SUP0080045,Productor,"2023-04-15",0.55,"39",0,21.450000000000003,15,2023,4,15
SUP0090081,Productor,"2023-04-15",0.55,"61",0,33.550000000000004,15,2023,4,15
SUP0100080,Productor,"2023-04-15",0.55,"34",0,18.700000000000003,15,2023,4,15
SUP0110083,Productor,"2023-04-15",0.65,"278",0,180.70000000000002,15,2023,4,15
SUP0120053,Productor,"2023-04-15",0.58,"159",0,92.22,15,2023,4,15
SUP0160103,Transporte,"2023-04-15",0.05,"661",0,33.050000000000004,15,2023,4,15
SUP0170068,Productor,"2023-04-15",0.65,"313",0,203.45000000000002,15,2023,4,15
SUP0200104,Productor,"2023-04-15",0.58,"154",0,89.32,15,2023,4,15
SUP0210104,Transporte,"2023-04-15",0.05,"154",0,7.7,15,2023,4,15
SUP0230091,Productor,"2023-04-15",2.25,"40",0,90.0,15,2023,4,15
SUP0010004,Productor,"2023-04-16",0.55,"63",0,34.650000000000006,15,2023,4,16
SUP0020009,Productor,"2023-04-16",0.55,"120",0,66.0,15,2023,4,16
SUP0040040,Transporte,"2023-04-16",0.05,"183",0,9.15,15,2023,4,16
SUP0050100,Productor,"2023-04-16",0.58,"197",0,114.25999999999999,15,2023,4,16
SUP0060101,Transporte,"2023-04-16",0.05,"197",0,9.850000000000001,15,2023,4,16
SUP0070043,Productor,"2023-04-16",0.55,"47",0,25.85,15,2023,4,16
SUP0080045,Productor,"2023-04-16",0.55,"40",0,22.0,15,2023,4,16
SUP0090081,Productor,"2023-04-16",0.55,"59",0,32.45,15,2023,4,16
SUP0100080,Productor,"2023-04-16",0.55,"29",0,15.950000000000001,15,2023,4,16
SUP0110083,Productor,"2023-04-16",0.65,"283",0,183.95000000000002,15,2023,4,16
SUP0120053,Productor,"2023-04-16",0.58,"112",0,64.96,15,2023,4,16
SUP0160103,Transporte,"2023-04-16",0.05,"608",0,30.400000000000002,15,2023,4,16
SUP0200104,Productor,"2023-04-16",0.58,"124",0,71.92,15,2023,4,16
SUP0210104,Transporte,"2023-04-16",0.05,"124",0,6.2,15,2023,4,16
SUP0010004,Productor,"2023-04-17",0.55,"37",0,20.35,16,2023,4,17
SUP0020009,Productor,"2023-04-17",0.55,"120",0,66.0,16,2023,4,17
SUP0040040,Transporte,"2023-04-17",0.05,"157",0,7.8500000000000005,16,2023,4,17
SUP0050100,Productor,"2023-04-17",0.58,"167",0,96.86,16,2023,4,17
SUP0060101,Transporte,"2023-04-17",0.05,"167",0,8.35,16,2023,4,17
SUP0070043,Productor,"2023-04-17",0.55,"56",0,30.800000000000004,16,2023,4,17
SUP0080045,Productor,"2023-04-17",0.55,"40",0,22.0,16,2023,4,17
SUP0090081,Productor,"2023-04-17",0.55,"56",0,30.800000000000004,16,2023,4,17
SUP0100080,Productor,"2023-04-17",0.55,"31",0,17.05,16,2023,4,17
SUP0110083,Productor,"2023-04-17",0.65,"287",0,186.55,16,2023,4,17
SUP0120053,Productor,"2023-04-17",0.58,"152",0,88.16,16,2023,4,17
SUP0160103,Transporte,"2023-04-17",0.05,"658",0,32.9,16,2023,4,17
SUP0170068,Productor,"2023-04-17",0.65,"641",0,416.65000000000003,16,2023,4,17
SUP0200104,Productor,"2023-04-17",0.58,"143",0,82.94,16,2023,4,17
SUP0210104,Transporte,"2023-04-17",0.05,"143",0,7.15,16,2023,4,17
SUP0010004,Productor,"2023-04-18",0.55,"60",0,33.0,16,2023,4,18
SUP0020009,Productor,"2023-04-18",0.55,"120",0,66.0,16,2023,4,18
SUP0040040,Transporte,"2023-04-18",0.05,"180",0,9.0,16,2023,4,18
SUP0050100,Productor,"2023-04-18",0.58,"170",0,98.6,16,2023,4,18
SUP0060101,Transporte,"2023-04-18",0.05,"170",0,8.5,16,2023,4,18
SUP0070043,Productor,"2023-04-18",0.55,"51",0,28.05,16,2023,4,18
SUP0080045,Productor,"2023-04-18",0.55,"40",0,22.0,16,2023,4,18
SUP0090081,Productor,"2023-04-18",0.55,"66",0,36.300000000000004,16,2023,4,18
SUP0100080,Productor,"2023-04-18",0.55,"26",0,14.3,16,2023,4,18
SUP0110083,Productor,"2023-04-18",0.65,"285",0,185.25,16,2023,4,18
SUP0120053,Productor,"2023-04-18",0.58,"140",0,81.19999999999999,16,2023,4,18
SUP0160103,Transporte,"2023-04-18",0.05,"645",0,32.25,16,2023,4,18
SUP0200104,Productor,"2023-04-18",0.58,"145",0,84.1,16,2023,4,18
SUP0210104,Transporte,"2023-04-18",0.05,"145",0,7.25,16,2023,4,18
SUP0010004,Productor,"2023-04-19",0.55,"57",0,31.35,16,2023,4,19
SUP0020009,Productor,"2023-04-19",0.55,"120",0,66.0,16,2023,4,19
SUP0040040,Transporte,"2023-04-19",0.05,"177",0,8.85,16,2023,4,19
SUP0050100,Productor,"2023-04-19",0.58,"183",0,106.13999999999999,16,2023,4,19
SUP0060101,Transporte,"2023-04-19",0.05,"183",0,9.15,16,2023,4,19
SUP0070043,Productor,"2023-04-19",0.55,"52",0,28.6,16,2023,4,19
SUP0080045,Productor,"2023-04-19",0.55,"40",0,22.0,16,2023,4,19
SUP0090081,Productor,"2023-04-19",0.55,"61",0,33.550000000000004,16,2023,4,19
SUP0100080,Productor,"2023-04-19",0.55,"21",0,11.55,16,2023,4,19
SUP0110083,Productor,"2023-04-19",0.65,"290",0,188.5,16,2023,4,19
SUP0120053,Productor,"2023-04-19",0.58,"153",0,88.74,16,2023,4,19
SUP0160103,Transporte,"2023-04-19",0.05,"654",0,32.7,16,2023,4,19
SUP0170068,Productor,"2023-04-19",0.65,"657",0,427.05,16,2023,4,19
SUP0200104,Productor,"2023-04-19",0.58,"173",0,100.33999999999999,16,2023,4,19
SUP0210104,Transporte,"2023-04-19",0.05,"173",0,8.65,16,2023,4,19
SUP0230091,Productor,"2023-04-19",2.25,"60",0,135.0,16,2023,4,19
SUP0010004,Productor,"2023-04-20",0.55,"57",0,31.35,16,2023,4,20
SUP0020009,Productor,"2023-04-20",0.55,"120",0,66.0,16,2023,4,20
SUP0040040,Transporte,"2023-04-20",0.05,"177",0,8.85,16,2023,4,20
SUP0050100,Productor,"2023-04-20",0.58,"165",0,95.69999999999999,16,2023,4,20
SUP0060101,Transporte,"2023-04-20",0.05,"165",0,8.25,16,2023,4,20
SUP0070043,Productor,"2023-04-20",0.55,"46",0,25.3,16,2023,4,20
SUP0080045,Productor,"2023-04-20",0.55,"35",0,19.25,16,2023,4,20
SUP0090081,Productor,"2023-04-20",0.55,"60",0,33.0,16,2023,4,20
SUP0100080,Productor,"2023-04-20",0.55,"27",0,14.850000000000001,16,2023,4,20
